date,region,product_id,inventory_available,inventory_capacity,stockout_hours
2026-08-01,Region D,P014,77,80,0.5
2026-08-01,Region D,P015,89,95,1.39
2026-08-01,Region D,P016,79,82,0.92
2026-08-01,Region D,P017,116,120,1.48
2026-08-01,Region D,P018,130,137,1.14
2026-08-01,Region D,P019,111,113,0.91
2026-08-01,Region D,P020,105,107,0.21
2026-08-01,Region D,P021,136,141,0.1
2026-08-01,Region D,P022,98,104,2.14
2026-08-01,Region D,P023,83,88,1.02
2026-08-01,Region D,P024,110,117,2.06
2026-08-01,Region D,P025,75,80,1.01
2026-08-01,Region D,P026,115,119,0.6
2026-08-01,Region D,P027,114,116,0.57
2026-08-01,Region D,P028,114,116,0.32
2026-08-01,Region D,P029,149,155,1.01
2026-08-01,Region D,P030,80,84,1.55
2026-08-02,Region A,P001,129,147,1.75
2026-08-02,Region A,P002,80,92,2.31
2026-08-02,Region A,P003,71,81,2.13
2026-08-02,Region A,P004,132,150,5.07
2026-08-02,Region A,P005,108,123,2.12
2026-08-02,Region A,P006,94,107,3.46
2026-08-02,Region A,P007,94,107,2.75
2026-08-02,Region A,P008,113,129,2.97
2026-08-02,Region A,P009,105,120,2.7
2026-08-02,Region A,P010,125,143,3.32
2026-08-02,Region A,P011,97,102,1.35
2026-08-02,Region A,P012,121,123,0.41
2026-08-02,Region A,P013,76,81,1.2
2026-08-02,Region A,P014,96,98,0.0
2026-08-02,Region A,P015,147,151,1.15
2026-08-02,Region A,P016,117,120,0.01
2026-08-02,Region A,P017,146,153,0.98
2026-08-02,Region A,P018,120,124,1.92
2026-08-02,Region A,P019,132,138,1.02
2026-08-02,Region A,P020,90,95,1.28
2026-08-02,Region A,P021,111,114,0.46
2026-08-02,Region A,P022,78,82,1.87
2026-08-02,Region A,P023,151,156,0.09
2026-08-02,Region A,P024,135,137,0.0
2026-08-02,Region A,P025,148,152,0.0
2026-08-02,Region A,P026,106,111,1.62
2026-08-02,Region A,P027,85,87,0.19
2026-08-02,Region A,P028,106,109,1.06
2026-08-02,Region A,P029,106,108,0.65
2026-08-02,Region A,P030,94,97,1.02
2026-08-02,Region B,P001,105,111,1.01
2026-08-02,Region B,P002,152,159,1.34
2026-08-02,Region B,P003,84,89,0.17
2026-08-02,Region B,P004,87,93,2.1
2026-08-02,Region B,P005,119,122,0.0
2026-08-02,Region B,P006,101,106,0.84
2026-08-02,Region B,P007,152,156,0.0
2026-08-02,Region B,P008,136,141,1.16
2026-08-02,Region B,P009,79,84,1.54
2026-08-02,Region B,P010,110,115,0.61
2026-08-02,Region B,P011,82,86,0.82
2026-08-02,Region B,P012,114,120,0.61
2026-08-02,Region B,P013,110,112,0.22
2026-08-02,Region B,P014,109,116,1.13
2026-08-02,Region B,P015,137,143,0.86
2026-08-02,Region B,P016,81,83,0.41
2026-08-02,Region B,P017,130,138,0.69
2026-08-02,Region B,P018,107,110,0.33
2026-08-02,Region B,P019,139,146,0.41
2026-08-02,Region B,P020,139,145,0.8
2026-08-02,Region B,P021,115,117,0.3
2026-08-02,Region B,P022,78,80,0.78
2026-08-02,Region B,P023,134,138,0.29
2026-08-02,Region B,P024,83,87,1.23
2026-08-02,Region B,P025,141,148,1.38
2026-08-02,Region B,P026,115,118,1.04
2026-08-02,Region B,P027,126,134,1.07
2026-08-02,Region B,P028,78,82,0.8
2026-08-02,Region B,P029,116,121,0.56
2026-08-02,Region B,P030,99,103,0.55
2026-08-02,Region C,P001,123,128,1.58
2026-08-02,Region C,P002,148,152,0.44
2026-08-02,Region C,P003,94,97,0.54
2026-08-02,Region C,P004,110,117,2.75
2026-08-02,Region C,P005,97,103,1.0
2026-08-02,Region C,P006,130,136,0.77
2026-08-02,Region C,P007,100,105,1.02
2026-08-02,Region C,P008,128,132,0.0
2026-08-02,Region C,P009,144,147,0.0
2026-08-02,Region C,P010,87,91,0.94
2026-08-02,Region C,P011,114,119,1.39
2026-08-02,Region C,P012,148,153,0.05
2026-08-02,Region C,P013,77,80,0.79
2026-08-02,Region C,P014,88,93,1.08
2026-08-02,Region C,P015,81,84,1.5
2026-08-02,Region C,P016,148,157,1.44
2026-08-02,Region C,P017,81,83,0.56
2026-08-02,Region C,P018,130,135,0.84
2026-08-02,Region C,P019,138,142,0.41
2026-08-02,Region C,P020,83,86,0.24
2026-08-02,Region C,P021,114,122,1.4
2026-08-02,Region C,P022,135,138,0.72
2026-08-02,Region C,P023,79,83,1.25
2026-08-02,Region C,P024,128,135,0.77
2026-08-02,Region C,P025,120,125,1.07
2026-08-02,Region C,P026,132,138,0.42
2026-08-02,Region C,P027,140,143,0.32
2026-08-02,Region C,P028,95,100,0.82
2026-08-02,Region C,P029,141,147,1.33
2026-08-02,Region C,P030,128,132,0.8
2026-08-02,Region D,P001,98,100,0.31
2026-08-02,Region D,P002,80,84,1.37
2026-08-02,Region D,P003,112,118,0.3
2026-08-02,Region D,P004,110,116,0.77
2026-08-02,Region D,P005,105,107,1.37
2026-08-02,Region D,P006,136,140,0.38
2026-08-02,Region D,P007,81,87,1.77
2026-08-02,Region D,P008,129,135,0.41
2026-08-02,Region D,P009,134,139,0.17
2026-08-02,Region D,P010,104,106,0.41
2026-08-02,Region D,P011,128,131,0.34
2026-08-02,Region D,P012,95,98,0.88
2026-08-02,Region D,P013,148,157,0.83
2026-08-02,Region D,P014,135,144,1.04
2026-08-02,Region D,P015,87,89,1.37
2026-08-02,Region D,P016,130,135,0.0
2026-08-02,Region D,P017,82,84,0.0
2026-08-02,Region D,P018,150,156,0.18
2026-08-02,Region D,P019,93,98,0.88
2026-08-02,Region D,P020,84,86,1.04
2026-08-02,Region D,P021,116,122,0.72
2026-08-02,Region D,P022,78,83,0.88
2026-08-02,Region D,P023,154,156,0.0
2026-08-02,Region D,P024,94,97,1.12
2026-08-02,Region D,P025,88,92,0.35
2026-08-02,Region D,P026,94,97,0.0
2026-08-02,Region D,P027,88,93,0.89
2026-08-02,Region D,P028,112,117,0.45
2026-08-02,Region D,P029,106,110,1.01
2026-08-02,Region D,P030,126,132,0.99
2026-08-03,Region A,P001,74,85,3.5
2026-08-03,Region A,P002,111,127,3.0
2026-08-03,Region A,P003,104,119,2.76
2026-08-03,Region A,P004,115,131,2.66
2026-08-03,Region A,P005,81,93,2.9
2026-08-03,Region A,P006,102,117,2.89
2026-08-03,Region A,P007,73,83,3.06
2026-08-03,Region A,P008,102,117,3.23
2026-08-03,Region A,P009,136,155,2.94
2026-08-03,Region A,P010,108,123,2.96
2026-08-03,Region A,P011,76,81,2.2
2026-08-03,Region A,P012,92,98,1.94
2026-08-03,Region A,P013,129,135,0.86
2026-08-03,Region A,P014,84,87,1.27
2026-08-03,Region A,P015,131,139,1.9
2026-08-03,Region A,P016,126,135,1.08
2026-08-03,Region A,P017,82,86,0.11
2026-08-03,Region A,P018,147,156,1.17
2026-08-03,Region A,P019,77,81,1.06
2026-08-03,Region A,P020,91,93,0.0
2026-08-03,Region A,P021,141,144,0.42
2026-08-03,Region A,P022,89,92,0.86
2026-08-03,Region A,P023,92,98,0.89
2026-08-03,Region A,P024,95,101,1.2
2026-08-03,Region A,P025,116,119,0.7
2026-08-03,Region A,P026,116,120,1.03
2026-08-03,Region A,P027,81,87,2.38
2026-08-03,Region A,P028,106,108,0.57
2026-08-03,Region A,P029,103,106,0.06
2026-08-03,Region A,P030,102,107,1.07
2026-08-03,Region B,P001,101,108,0.65
2026-08-03,Region B,P002,148,152,0.9
2026-08-03,Region B,P003,131,134,0.0
2026-08-03,Region B,P004,87,89,0.19
2026-08-03,Region B,P005,124,129,0.24
2026-08-03,Region B,P006,110,113,0.55
2026-08-03,Region B,P007,149,156,1.66
2026-08-03,Region B,P008,120,124,0.73
2026-08-03,Region B,P009,117,122,0.59
2026-08-03,Region B,P010,137,141,0.25
2026-08-03,Region B,P011,129,136,1.6
2026-08-03,Region B,P012,99,103,1.07
2026-08-03,Region B,P013,81,84,0.32
2026-08-03,Region B,P014,119,125,1.38
2026-08-03,Region B,P015,99,106,1.28
2026-08-03,Region B,P016,142,147,0.0
2026-08-03,Region B,P017,82,84,1.42
2026-08-03,Region B,P018,132,135,0.0
2026-08-03,Region B,P019,143,150,1.45
2026-08-03,Region B,P020,128,133,0.88
2026-08-03,Region B,P021,122,129,1.38
2026-08-03,Region B,P022,129,134,1.91
2026-08-03,Region B,P023,113,115,0.42
2026-08-03,Region B,P024,144,152,1.0
2026-08-03,Region B,P025,127,130,0.54
2026-08-03,Region B,P026,93,98,0.72
2026-08-03,Region B,P027,97,99,0.62
2026-08-03,Region B,P028,122,126,0.8
2026-08-03,Region B,P029,78,82,1.45
2026-08-03,Region B,P030,80,83,1.61
2026-08-03,Region C,P001,77,80,0.67
2026-08-03,Region C,P002,129,136,1.06
2026-08-03,Region C,P003,147,154,1.35
2026-08-03,Region C,P004,97,100,0.0
2026-08-03,Region C,P005,128,132,0.89
2026-08-03,Region C,P006,155,158,0.0
2026-08-03,Region C,P007,138,141,0.98
2026-08-03,Region C,P008,127,135,2.96
2026-08-03,Region C,P009,130,133,0.28
2026-08-03,Region C,P010,115,123,1.43
2026-08-03,Region C,P011,133,137,0.22
2026-08-03,Region C,P012,138,144,0.36
2026-08-03,Region C,P013,78,82,1.53
2026-08-03,Region C,P014,97,101,0.02
2026-08-03,Region C,P015,132,139,0.95
2026-08-03,Region C,P016,78,83,1.93
2026-08-03,Region C,P017,147,152,0.07
2026-08-03,Region C,P018,99,101,0.22
2026-08-03,Region C,P019,96,101,1.21
2026-08-03,Region C,P020,117,122,0.0
2026-08-03,Region C,P021,141,148,0.69
2026-08-03,Region C,P022,115,119,0.7
2026-08-03,Region C,P023,100,103,1.4
2026-08-03,Region C,P024,146,152,1.09
2026-08-03,Region C,P025,125,131,1.17
2026-08-03,Region C,P026,149,151,0.3
2026-08-03,Region C,P027,129,132,0.38
2026-08-03,Region C,P028,86,92,1.12
2026-08-03,Region C,P029,109,114,0.93
2026-08-03,Region C,P030,90,95,0.67
2026-08-03,Region D,P001,98,103,1.52
2026-08-03,Region D,P002,146,152,0.89
2026-08-03,Region D,P003,141,144,0.6
2026-08-03,Region D,P004,134,137,0.01
2026-08-03,Region D,P005,113,118,0.0
2026-08-03,Region D,P006,105,111,1.53
2026-08-03,Region D,P007,140,143,0.46
2026-08-03,Region D,P008,133,142,1.99
2026-08-03,Region D,P009,77,82,2.08
2026-08-03,Region D,P010,99,101,0.0
2026-08-03,Region D,P011,104,108,0.37
2026-08-03,Region D,P012,118,126,1.28
2026-08-03,Region D,P013,149,155,1.01
2026-08-03,Region D,P014,87,88,0.0
2026-08-03,Region D,P015,122,124,0.13
2026-08-03,Region D,P016,96,100,1.76
2026-08-03,Region D,P017,128,132,0.7
2026-08-03,Region D,P018,120,128,1.45
2026-08-03,Region D,P019,93,99,0.39
2026-08-03,Region D,P020,97,102,1.28
2026-08-03,Region D,P021,96,101,0.81
2026-08-03,Region D,P022,127,131,0.25
2026-08-03,Region D,P023,118,122,0.49
2026-08-03,Region D,P024,140,145,0.52
2026-08-03,Region D,P025,81,85,1.51
2026-08-03,Region D,P026,88,92,1.06
2026-08-03,Region D,P027,110,115,1.08
2026-08-03,Region D,P028,127,134,0.66
2026-08-03,Region D,P029,111,114,0.38
2026-08-03,Region D,P030,77,81,0.8
2026-08-04,Region A,P001,71,81,3.54
2026-08-04,Region A,P002,118,135,2.96
2026-08-04,Region A,P003,71,81,3.27
2026-08-04,Region A,P004,80,91,2.03
2026-08-04,Region A,P005,100,114,3.02
2026-08-04,Region A,P006,130,148,3.4
2026-08-04,Region A,P007,138,157,3.15
2026-08-04,Region A,P008,135,154,3.74
2026-08-04,Region A,P009,118,135,2.95
2026-08-04,Region A,P010,111,127,3.27
2026-08-04,Region A,P011,86,91,1.18
2026-08-04,Region A,P012,136,141,0.4
2026-08-04,Region A,P013,95,100,2.07
2026-08-04,Region A,P014,87,91,1.34
2026-08-04,Region A,P015,109,111,0.0
2026-08-04,Region A,P016,131,135,1.04
2026-08-04,Region A,P017,118,125,0.4
2026-08-04,Region A,P018,155,157,0.0
2026-08-04,Region A,P019,93,96,0.04
2026-08-04,Region A,P020,76,80,1.07
2026-08-04,Region A,P021,155,158,0.13
2026-08-04,Region A,P022,146,152,0.36
2026-08-04,Region A,P023,152,159,1.21
2026-08-04,Region A,P024,111,116,1.63
2026-08-04,Region A,P025,143,151,2.23
2026-08-04,Region A,P026,133,140,1.1
2026-08-04,Region A,P027,134,137,0.0
2026-08-04,Region A,P028,108,113,1.03
2026-08-04,Region A,P029,150,158,1.13
2026-08-04,Region A,P030,119,122,0.37
2026-08-04,Region B,P001,134,141,1.04
2026-08-04,Region B,P002,82,86,1.28
2026-08-04,Region B,P003,121,124,0.0
2026-08-04,Region B,P004,125,131,0.4
2026-08-04,Region B,P005,77,81,0.8
2026-08-04,Region B,P006,143,150,1.17
2026-08-04,Region B,P007,145,149,0.46
2026-08-04,Region B,P008,78,82,1.73
2026-08-04,Region B,P009,79,81,0.0
2026-08-04,Region B,P010,116,120,1.24
2026-08-04,Region B,P011,135,138,0.68
2026-08-04,Region B,P012,78,83,0.94
2026-08-04,Region B,P013,107,112,0.53
2026-08-04,Region B,P014,90,96,2.47
2026-08-04,Region B,P015,118,121,0.91
2026-08-04,Region B,P016,141,145,1.8
2026-08-04,Region B,P017,121,126,0.68
2026-08-04,Region B,P018,79,83,1.8
2026-08-04,Region B,P019,116,122,0.96
2026-08-04,Region B,P020,130,137,1.46
2026-08-04,Region B,P021,123,131,1.6
2026-08-04,Region B,P022,139,144,1.0
2026-08-04,Region B,P023,84,88,0.16
2026-08-04,Region B,P024,137,144,1.13
2026-08-04,Region B,P025,114,118,2.05
2026-08-04,Region B,P026,78,82,0.38
2026-08-04,Region B,P027,145,152,0.38
2026-08-04,Region B,P028,90,96,0.88
2026-08-04,Region B,P029,103,105,0.02
2026-08-04,Region B,P030,105,112,1.25
2026-08-04,Region C,P001,79,83,1.45
2026-08-04,Region C,P002,121,125,1.02
2026-08-04,Region C,P003,111,113,0.0
2026-08-04,Region C,P004,104,109,2.02
2026-08-04,Region C,P005,103,107,0.9
2026-08-04,Region C,P006,95,101,1.28
2026-08-04,Region C,P007,87,91,1.31
2026-08-04,Region C,P008,91,95,1.52
2026-08-04,Region C,P009,147,150,0.77
2026-08-04,Region C,P010,150,156,0.43
2026-08-04,Region C,P011,90,94,0.66
2026-08-04,Region C,P012,94,99,0.96
2026-08-04,Region C,P013,109,114,0.67
2026-08-04,Region C,P014,109,116,1.36
2026-08-04,Region C,P015,100,106,0.84
2026-08-04,Region C,P016,128,135,1.27
2026-08-04,Region C,P017,105,111,0.68
2026-08-04,Region C,P018,130,134,0.0
2026-08-04,Region C,P019,86,91,0.73
2026-08-04,Region C,P020,114,116,1.16
2026-08-04,Region C,P021,125,133,1.21
2026-08-04,Region C,P022,76,80,0.55
2026-08-04,Region C,P023,90,91,0.39
2026-08-04,Region C,P024,116,119,0.56
2026-08-04,Region C,P025,124,130,1.35
2026-08-04,Region C,P026,77,82,1.65
2026-08-04,Region C,P027,124,132,0.69
2026-08-04,Region C,P028,80,82,0.0
2026-08-04,Region C,P029,95,99,2.16
2026-08-04,Region C,P030,120,127,0.07
2026-08-04,Region D,P001,103,107,1.0
2026-08-04,Region D,P002,145,150,0.77
2026-08-04,Region D,P003,122,124,0.04
2026-08-04,Region D,P004,129,133,0.41
2026-08-04,Region D,P005,83,89,1.03
2026-08-04,Region D,P006,89,91,0.0
2026-08-04,Region D,P007,115,120,1.68
2026-08-04,Region D,P008,136,139,0.45
2026-08-04,Region D,P009,109,116,1.02
2026-08-04,Region D,P010,99,103,0.97
2026-08-04,Region D,P011,90,93,0.74
2026-08-04,Region D,P012,106,113,1.12
2026-08-04,Region D,P013,84,88,0.0
2026-08-04,Region D,P014,119,125,1.81
2026-08-04,Region D,P015,98,100,0.32
2026-08-04,Region D,P016,123,126,1.03
2026-08-04,Region D,P017,127,134,0.97
2026-08-04,Region D,P018,115,120,0.17
2026-08-04,Region D,P019,121,123,0.41
2026-08-04,Region D,P020,118,121,0.95
2026-08-04,Region D,P021,145,154,1.39
2026-08-04,Region D,P022,104,110,0.97
2026-08-04,Region D,P023,91,94,0.27
2026-08-04,Region D,P024,78,83,1.23
2026-08-04,Region D,P025,133,139,0.09
2026-08-04,Region D,P026,122,129,0.83
2026-08-04,Region D,P027,87,92,1.28
2026-08-04,Region D,P028,129,135,1.07
2026-08-04,Region D,P029,125,130,0.35
2026-08-04,Region D,P030,137,146,0.86
2026-08-05,Region A,P001,126,144,2.8
2026-08-05,Region A,P002,120,137,3.16
2026-08-05,Region A,P003,108,123,2.68
2026-08-05,Region A,P004,126,144,2.62
2026-08-05,Region A,P005,111,127,3.23
2026-08-05,Region A,P006,134,153,2.76
2026-08-05,Region A,P007,86,98,2.38
2026-08-05,Region A,P008,139,159,2.95
2026-08-05,Region A,P009,121,138,2.98
2026-08-05,Region A,P010,135,154,2.7
2026-08-05,Region A,P011,118,124,1.29
2026-08-05,Region A,P012,96,99,0.46
2026-08-05,Region A,P013,103,109,0.49
2026-08-05,Region A,P014,133,138,0.83
2026-08-05,Region A,P015,91,96,1.2
2026-08-05,Region A,P016,99,104,1.66
2026-08-05,Region A,P017,151,156,0.7
2026-08-05,Region A,P018,84,89,1.71
2026-08-05,Region A,P019,125,128,0.12
2026-08-05,Region A,P020,91,97,0.73
2026-08-05,Region A,P021,139,147,0.99
2026-08-05,Region A,P022,88,90,1.35
2026-08-05,Region A,P023,150,152,0.0
2026-08-05,Region A,P024,118,121,0.11
2026-08-05,Region A,P025,124,129,0.91
2026-08-05,Region A,P026,111,118,1.4
2026-08-05,Region A,P027,86,89,0.83
2026-08-05,Region A,P028,135,143,1.04
2026-08-05,Region A,P029,114,116,0.0
2026-08-05,Region A,P030,150,158,1.17
2026-08-05,Region B,P001,146,152,0.25
2026-08-05,Region B,P002,86,91,0.55
2026-08-05,Region B,P003,145,150,0.74
2026-08-05,Region B,P004,101,103,1.02
2026-08-05,Region B,P005,141,148,0.58
2026-08-05,Region B,P006,80,82,0.75
2026-08-05,Region B,P007,129,132,0.8
2026-08-05,Region B,P008,78,80,0.0
2026-08-05,Region B,P009,154,158,1.45
2026-08-05,Region B,P010,97,102,1.28
2026-08-05,Region B,P011,112,118,1.27
2026-08-05,Region B,P012,100,106,0.9
2026-08-05,Region B,P013,137,143,1.27
2026-08-05,Region B,P014,142,148,1.7
2026-08-05,Region B,P015,87,89,0.0
2026-08-05,Region B,P016,76,81,1.87
2026-08-05,Region B,P017,91,93,0.82
2026-08-05,Region B,P018,153,159,0.66
2026-08-05,Region B,P019,108,112,0.96
2026-08-05,Region B,P020,140,148,1.91
2026-08-05,Region B,P021,118,126,1.59
2026-08-05,Region B,P022,95,101,0.68
2026-08-05,Region B,P023,110,114,0.66
2026-08-05,Region B,P024,123,130,1.3
2026-08-05,Region B,P025,83,87,1.1
2026-08-05,Region B,P026,89,91,0.0
2026-08-05,Region B,P027,134,142,1.4
2026-08-05,Region B,P028,130,133,0.0
2026-08-05,Region B,P029,149,152,0.31
2026-08-05,Region B,P030,130,133,0.52
2026-08-05,Region C,P001,119,125,1.57
2026-08-05,Region C,P002,121,125,0.0
2026-08-05,Region C,P003,131,134,1.21
2026-08-05,Region C,P004,127,132,0.42
2026-08-05,Region C,P005,81,86,1.0
2026-08-05,Region C,P006,130,138,0.7
2026-08-05,Region C,P007,101,104,0.87
2026-08-05,Region C,P008,87,90,1.03
2026-08-05,Region C,P009,109,112,1.31
2026-08-05,Region C,P010,131,137,1.12
2026-08-05,Region C,P011,145,148,0.65
2026-08-05,Region C,P012,132,139,1.0
2026-08-05,Region C,P013,100,103,0.83
2026-08-05,Region C,P014,109,115,0.95
2026-08-05,Region C,P015,126,133,0.68
2026-08-05,Region C,P016,120,124,0.71
2026-08-05,Region C,P017,134,141,1.32
2026-08-05,Region C,P018,136,145,2.34
2026-08-05,Region C,P019,112,116,1.19
2026-08-05,Region C,P020,108,115,1.14
2026-08-05,Region C,P021,123,130,1.69
2026-08-05,Region C,P022,104,107,1.09
2026-08-05,Region C,P023,110,117,1.62
2026-08-05,Region C,P024,105,112,1.51
2026-08-05,Region C,P025,89,92,0.03
2026-08-05,Region C,P026,109,116,1.87
2026-08-05,Region C,P027,152,159,0.65
2026-08-05,Region C,P028,83,88,1.31
2026-08-05,Region C,P029,94,96,0.0
2026-08-05,Region C,P030,90,92,0.65
2026-08-05,Region D,P001,139,145,0.92
2026-08-05,Region D,P002,105,111,2.36
2026-08-05,Region D,P003,117,123,0.95
2026-08-05,Region D,P004,94,98,0.56
2026-08-05,Region D,P005,105,111,0.83
2026-08-05,Region D,P006,114,118,0.93
2026-08-05,Region D,P007,136,144,1.44
2026-08-05,Region D,P008,93,96,1.21
2026-08-05,Region D,P009,112,115,0.96
2026-08-05,Region D,P010,152,156,0.37
2026-08-05,Region D,P011,94,97,0.28
2026-08-05,Region D,P012,143,147,1.25
2026-08-05,Region D,P013,125,129,0.65
2026-08-05,Region D,P014,123,125,0.0
2026-08-05,Region D,P015,108,115,0.37
2026-08-05,Region D,P016,96,99,0.87
2026-08-05,Region D,P017,105,110,1.32
2026-08-05,Region D,P018,87,93,0.91
2026-08-05,Region D,P019,143,146,0.48
2026-08-05,Region D,P020,118,126,1.51
2026-08-05,Region D,P021,117,123,1.74
2026-08-05,Region D,P022,129,136,1.26
2026-08-05,Region D,P023,123,125,0.72
2026-08-05,Region D,P024,110,114,0.88
2026-08-05,Region D,P025,90,91,0.02
2026-08-05,Region D,P026,123,129,0.91
2026-08-05,Region D,P027,150,154,0.3
2026-08-05,Region D,P028,82,85,1.37
2026-08-05,Region D,P029,88,90,0.55
2026-08-05,Region D,P030,108,113,0.84
2026-08-06,Region A,P001,80,92,2.75
2026-08-06,Region A,P002,117,133,3.25
2026-08-06,Region A,P003,118,135,2.95
2026-08-06,Region A,P004,139,158,2.88
2026-08-06,Region A,P005,103,118,2.66
2026-08-06,Region A,P006,139,158,2.36
2026-08-06,Region A,P007,105,120,3.08
2026-08-06,Region A,P008,137,156,2.03
2026-08-06,Region A,P009,74,85,3.56
2026-08-06,Region A,P010,100,114,2.84
2026-08-06,Region A,P011,136,141,0.27
2026-08-06,Region A,P012,118,122,0.11
2026-08-06,Region A,P013,98,102,0.0
2026-08-06,Region A,P014,113,115,0.46
2026-08-06,Region A,P015,104,106,0.0
2026-08-06,Region A,P016,153,159,0.89
2026-08-06,Region A,P017,92,97,1.53
2026-08-06,Region A,P018,99,106,1.38
2026-08-06,Region A,P019,80,82,0.82
2026-08-06,Region A,P020,99,101,0.0
2026-08-06,Region A,P021,99,104,0.99
2026-08-06,Region A,P022,128,135,1.58
2026-08-06,Region A,P023,115,121,2.07
2026-08-06,Region A,P024,83,87,0.24
2026-08-06,Region A,P025,139,146,0.41
2026-08-06,Region A,P026,144,146,0.0
2026-08-06,Region A,P027,124,130,1.69
2026-08-06,Region A,P028,88,90,0.0
2026-08-06,Region A,P029,118,123,1.52
2026-08-06,Region A,P030,107,111,1.28
2026-08-06,Region B,P001,111,113,0.0
2026-08-06,Region B,P002,102,106,1.86
2026-08-06,Region B,P003,80,84,1.06
2026-08-06,Region B,P004,111,113,0.64
2026-08-06,Region B,P005,152,155,0.63
2026-08-06,Region B,P006,110,112,0.0
2026-08-06,Region B,P007,84,89,0.04
2026-08-06,Region B,P008,87,89,0.8
2026-08-06,Region B,P009,137,139,0.66
2026-08-06,Region B,P010,130,138,0.81
2026-08-06,Region B,P011,149,158,0.96
2026-08-06,Region B,P012,76,80,1.25
2026-08-06,Region B,P013,96,101,1.59
2026-08-06,Region B,P014,97,102,2.57
2026-08-06,Region B,P015,85,90,0.78
2026-08-06,Region B,P016,151,155,0.56
2026-08-06,Region B,P017,156,159,0.65
2026-08-06,Region B,P018,85,88,0.83
2026-08-06,Region B,P019,111,117,1.37
2026-08-06,Region B,P020,143,147,0.49
2026-08-06,Region B,P021,120,126,0.31
2026-08-06,Region B,P022,126,128,0.44
2026-08-06,Region B,P023,103,110,1.01
2026-08-06,Region B,P024,89,93,1.26
2026-08-06,Region B,P025,133,140,1.01
2026-08-06,Region B,P026,102,108,0.86
2026-08-06,Region B,P027,114,117,1.64
2026-08-06,Region B,P028,90,95,2.19
2026-08-06,Region B,P029,112,117,0.99
2026-08-06,Region B,P030,113,117,0.24
2026-08-06,Region C,P001,95,99,2.16
2026-08-06,Region C,P002,118,126,1.67
2026-08-06,Region C,P003,127,132,0.74
2026-08-06,Region C,P004,94,100,1.02
2026-08-06,Region C,P005,149,158,0.98
2026-08-06,Region C,P006,145,152,1.07
2026-08-06,Region C,P007,134,139,0.46
2026-08-06,Region C,P008,78,83,1.69
2026-08-06,Region C,P009,149,159,2.12
2026-08-06,Region C,P010,106,111,1.39
2026-08-06,Region C,P011,135,140,1.76
2026-08-06,Region C,P012,137,140,0.81
2026-08-06,Region C,P013,85,88,0.05
2026-08-06,Region C,P014,149,157,2.12
2026-08-06,Region C,P015,95,98,0.7
2026-08-06,Region C,P016,100,102,0.0
2026-08-06,Region C,P017,114,120,1.02
2026-08-06,Region C,P018,116,121,0.96
2026-08-06,Region C,P019,90,93,0.59
2026-08-06,Region C,P020,103,109,1.49
2026-08-06,Region C,P021,94,96,0.27
2026-08-06,Region C,P022,137,145,1.54
2026-08-06,Region C,P023,85,89,0.78
2026-08-06,Region C,P024,106,109,1.39
2026-08-06,Region C,P025,92,97,0.45
2026-08-06,Region C,P026,126,133,0.7
2026-08-06,Region C,P027,83,85,1.25
2026-08-06,Region C,P028,149,151,0.33
2026-08-06,Region C,P029,90,92,0.81
2026-08-06,Region C,P030,134,137,0.0
2026-08-06,Region D,P001,84,89,1.23
2026-08-06,Region D,P002,151,155,1.53
2026-08-06,Region D,P003,142,147,1.55
2026-08-06,Region D,P004,122,130,1.54
2026-08-06,Region D,P005,85,90,1.64
2026-08-06,Region D,P006,148,154,1.1
2026-08-06,Region D,P007,107,114,1.71
2026-08-06,Region D,P008,117,122,1.68
2026-08-06,Region D,P009,144,149,0.0
2026-08-06,Region D,P010,111,117,2.08
2026-08-06,Region D,P011,127,134,0.54
2026-08-06,Region D,P012,149,153,0.78
2026-08-06,Region D,P013,95,101,1.44
2026-08-06,Region D,P014,84,86,0.99
2026-08-06,Region D,P015,118,125,1.12
2026-08-06,Region D,P016,148,156,1.58
2026-08-06,Region D,P017,94,99,1.9
2026-08-06,Region D,P018,146,149,0.68
2026-08-06,Region D,P019,75,80,1.84
2026-08-06,Region D,P020,131,139,1.66
2026-08-06,Region D,P021,88,90,0.0
2026-08-06,Region D,P022,106,112,1.1
2026-08-06,Region D,P023,126,128,0.47
2026-08-06,Region D,P024,94,98,0.85
2026-08-06,Region D,P025,133,142,0.34
2026-08-06,Region D,P026,108,115,1.52
2026-08-06,Region D,P027,130,137,1.68
2026-08-06,Region D,P028,108,113,1.34
2026-08-06,Region D,P029,90,94,0.33
2026-08-06,Region D,P030,108,114,1.85
2026-08-07,Region A,P001,72,82,3.29
2026-08-07,Region A,P002,97,111,2.79
2026-08-07,Region A,P003,80,92,3.2
2026-08-07,Region A,P004,136,155,2.12
2026-08-07,Region A,P005,137,156,3.73
2026-08-07,Region A,P006,78,89,3.8
2026-08-07,Region A,P007,90,103,2.62
2026-08-07,Region A,P008,94,107,3.46
2026-08-07,Region A,P009,73,84,2.61
2026-08-07,Region A,P010,107,122,3.17
2026-08-07,Region A,P011,120,127,1.7
2026-08-07,Region A,P012,111,114,0.25
2026-08-07,Region A,P013,136,142,0.15
2026-08-07,Region A,P014,134,142,0.92
2026-08-07,Region A,P015,89,91,0.0
2026-08-07,Region A,P016,92,95,1.0
2026-08-07,Region A,P017,102,107,1.3
2026-08-07,Region A,P018,135,142,1.19
