date,region,channel,customer_id,product_id,product_category,customer_segment,orders,units,revenue,price,discount
2026-08-31,Region B,Online,C01239,P013,Standard,Premium,1,1,135.97,135.97,0.0583
2026-08-31,Region B,Store,C01257,P012,Standard,Premium,1,1,162.81,162.81,0.0572
2026-08-31,Region B,Online,C01262,P014,Standard,Regular,1,1,152.06,152.06,0.063
2026-08-31,Region B,Online,C01275,P026,Value,Regular,1,2,73.63,36.82,0.0734
2026-08-31,Region B,Store,C01284,P012,Standard,Budget,1,1,157.68,157.68,0.0869
2026-08-31,Region B,Online,C01291,P006,Premium,Premium,1,1,326.92,326.92,0.0548
2026-08-31,Region B,Store,C01292,P015,Standard,Budget,1,2,234.35,117.17,0.0576
2026-08-31,Region B,Store,C01309,P026,Value,Regular,1,2,75.25,37.63,0.053
2026-08-31,Region B,Online,C01312,P015,Standard,Regular,1,1,114.76,114.76,0.0771
2026-08-31,Region B,Store,C01312,P019,Standard,Regular,1,1,149.99,149.99,0.0785
2026-08-31,Region B,Online,C01331,P029,Value,Regular,1,1,34.0,34.0,0.0985
2026-08-31,Region B,Store,C01335,P030,Value,Regular,1,1,59.61,59.61,0.0708
2026-08-31,Region B,Store,C01340,P020,Standard,Budget,1,2,264.9,132.45,0.0749
2026-08-31,Region B,Online,C01344,P011,Standard,Premium,1,1,107.06,107.06,0.0856
2026-08-31,Region B,Online,C01350,P013,Standard,Regular,1,1,134.27,134.27,0.0701
2026-08-31,Region B,Store,C01356,P019,Standard,Premium,1,1,154.51,154.51,0.0507
2026-08-31,Region B,Online,C01356,P022,Standard,Premium,1,2,214.01,107.01,0.0731
2026-08-31,Region B,Online,C01356,P003,Premium,Premium,1,2,603.88,301.94,0.0737
2026-08-31,Region B,Online,C01358,P019,Standard,Regular,1,1,151.64,151.64,0.0683
2026-08-31,Region B,Online,C01382,P014,Standard,Budget,1,1,146.16,146.16,0.0993
2026-08-31,Region B,Online,C01387,P007,Premium,Premium,1,1,292.77,292.77,0.0537
2026-08-31,Region B,Online,C01387,P023,Value,Premium,1,1,74.42,74.42,0.0524
2026-08-31,Region B,Online,C01388,P010,Premium,Regular,1,1,240.16,240.16,0.064
2026-08-31,Region B,Store,C01389,P015,Standard,Premium,1,1,113.72,113.72,0.0854
2026-08-31,Region B,Online,C01405,P019,Standard,Regular,1,1,151.09,151.09,0.0717
2026-08-31,Region B,Online,C01405,P017,Standard,Regular,1,1,123.88,123.88,0.0855
2026-08-31,Region B,Store,C01405,P001,Premium,Regular,1,1,287.07,287.07,0.0786
2026-08-31,Region B,Online,C01405,P018,Standard,Regular,1,2,158.88,79.44,0.0803
2026-08-31,Region B,Store,C01405,P018,Standard,Regular,1,2,158.46,79.23,0.0828
2026-08-31,Region B,Store,C01412,P028,Value,Budget,1,1,29.01,29.01,0.0988
2026-08-31,Region B,Online,C01414,P023,Value,Regular,1,2,143.89,71.95,0.0839
2026-08-31,Region B,Online,C01414,P030,Value,Regular,1,1,59.79,59.79,0.0679
2026-08-31,Region B,Online,C01415,P029,Value,Premium,1,2,69.13,34.57,0.0833
2026-08-31,Region B,Store,C01420,P029,Value,Premium,1,1,34.02,34.02,0.0978
2026-08-31,Region B,Online,C01453,P023,Value,Premium,1,1,74.07,74.07,0.0568
2026-08-31,Region B,Online,C01463,P016,Standard,Premium,1,1,94.72,94.72,0.0779
2026-08-31,Region B,Online,C01464,P027,Value,Regular,1,1,49.13,49.13,0.079
2026-08-31,Region B,Store,C01472,P005,Premium,Regular,1,2,367.65,183.83,0.0622
2026-08-31,Region B,Online,C01472,P016,Standard,Regular,1,2,188.0,94.0,0.0849
2026-08-31,Region B,Online,C01479,P014,Standard,Regular,1,1,147.92,147.92,0.0885
2026-08-31,Region B,Online,C01493,P018,Standard,Regular,1,1,80.36,80.36,0.0697
2026-08-31,Region B,Store,C01505,P025,Value,Budget,1,2,128.39,64.2,0.0685
2026-08-31,Region B,Store,C01505,P029,Value,Budget,1,1,34.35,34.35,0.0891
2026-08-31,Region B,Store,C01506,P009,Premium,Premium,1,1,185.03,185.03,0.083
2026-08-31,Region B,Store,C01506,P023,Value,Premium,1,2,147.54,73.77,0.0606
2026-08-31,Region B,Store,C01511,P015,Standard,Premium,1,1,116.81,116.81,0.0606
2026-08-31,Region B,Store,C01511,P017,Standard,Premium,1,1,122.29,122.29,0.0972
2026-08-31,Region B,Online,C01511,P001,Premium,Premium,1,2,575.92,287.96,0.0758
2026-08-31,Region B,Online,C01521,P008,Premium,Budget,1,2,593.21,296.61,0.0543
2026-08-31,Region B,Online,C01521,P001,Premium,Budget,1,1,283.0,283.0,0.0917
2026-08-31,Region B,Store,C01536,P002,Premium,Premium,1,1,233.27,233.27,0.0838
2026-08-31,Region B,Online,C01536,P001,Premium,Premium,1,1,281.12,281.12,0.0977
2026-08-31,Region B,Store,C01536,P027,Value,Premium,1,2,97.19,48.59,0.089
2026-08-31,Region B,Store,C01536,P020,Standard,Premium,1,2,267.96,133.98,0.0642
2026-08-31,Region B,Store,C01536,P018,Standard,Premium,1,1,81.36,81.36,0.0581
2026-08-31,Region B,Store,C01541,P029,Value,Premium,1,1,35.15,35.15,0.0678
2026-08-31,Region B,Online,C01550,P019,Standard,Regular,1,1,149.1,149.1,0.0839
2026-08-31,Region B,Online,C01551,P028,Value,Budget,1,1,30.44,30.44,0.0543
2026-08-31,Region B,Online,C01551,P020,Standard,Budget,1,3,403.43,134.48,0.0607
2026-08-31,Region B,Store,C01554,P001,Premium,Budget,1,1,289.09,289.09,0.0721
2026-08-31,Region B,Store,C01560,P010,Premium,Regular,1,1,241.97,241.97,0.0569
2026-08-31,Region B,Online,C01561,P013,Standard,Regular,1,1,130.43,130.43,0.0967
2026-08-31,Region B,Store,C01561,P026,Value,Regular,1,1,37.7,37.7,0.051
2026-08-31,Region B,Store,C01564,P016,Standard,Premium,1,2,193.33,96.67,0.0589
2026-08-31,Region B,Store,C01565,P014,Standard,Budget,1,1,150.23,150.23,0.0742
2026-08-31,Region B,Online,C01580,P017,Standard,Regular,1,1,127.02,127.02,0.0623
2026-08-31,Region B,Store,C01580,P014,Standard,Regular,1,1,153.49,153.49,0.0541
2026-08-31,Region B,Store,C01584,P030,Value,Regular,1,1,60.09,60.09,0.0633
2026-08-31,Region B,Online,C01591,P026,Value,Premium,1,1,35.99,35.99,0.0942
2026-08-31,Region B,Online,C01592,P028,Value,Regular,1,1,29.64,29.64,0.0793
2026-08-31,Region B,Online,C01595,P014,Standard,Premium,1,1,146.35,146.35,0.0982
2026-08-31,Region B,Online,C01595,P016,Standard,Premium,1,1,93.1,93.1,0.0937
2026-08-31,Region B,Store,C01621,P021,Standard,Budget,1,1,141.31,141.31,0.0931
2026-08-31,Region B,Online,C01623,P014,Standard,Regular,1,2,302.9,151.45,0.0667
2026-08-31,Region B,Online,C01623,P024,Value,Regular,1,1,69.87,69.87,0.0641
2026-08-31,Region B,Online,C01628,P022,Standard,Budget,1,3,313.08,104.36,0.0961
2026-08-31,Region B,Store,C01630,P025,Value,Regular,1,1,65.13,65.13,0.055
2026-08-31,Region B,Online,C01631,P019,Standard,Premium,1,1,147.54,147.54,0.0935
2026-08-31,Region B,Store,C01632,P012,Standard,Premium,1,1,159.96,159.96,0.0737
2026-08-31,Region B,Online,C01639,P025,Value,Budget,1,1,62.3,62.3,0.0961
2026-08-31,Region B,Online,C01640,P011,Standard,Regular,1,1,110.47,110.47,0.0564
2026-08-31,Region B,Store,C01650,P023,Value,Regular,1,1,71.28,71.28,0.0924
2026-08-31,Region B,Online,C01650,P011,Standard,Regular,1,2,213.37,106.68,0.0888
2026-08-31,Region B,Store,C01653,P003,Premium,Regular,1,2,611.45,305.72,0.0621
2026-08-31,Region B,Store,C01653,P023,Value,Regular,1,2,143.71,71.86,0.085
2026-08-31,Region B,Store,C01671,P016,Standard,Regular,1,1,96.35,96.35,0.062
2026-08-31,Region B,Online,C01679,P011,Standard,Premium,1,1,105.52,105.52,0.0987
2026-08-31,Region B,Online,C01679,P014,Standard,Premium,1,1,148.53,148.53,0.0847
2026-08-31,Region B,Store,C01679,P027,Value,Premium,1,2,97.2,48.6,0.0888
2026-08-31,Region B,Store,C01680,P021,Standard,Regular,1,1,144.33,144.33,0.0737
2026-08-31,Region B,Online,C01687,P022,Standard,Premium,1,2,219.17,109.58,0.0508
2026-08-31,Region B,Store,C01695,P017,Standard,Regular,1,1,125.26,125.26,0.0753
2026-08-31,Region B,Store,C01695,P026,Value,Regular,1,1,37.58,37.58,0.0541
2026-08-31,Region B,Store,C01696,P022,Standard,Budget,1,2,211.91,105.96,0.0822
2026-08-31,Region B,Online,C01699,P012,Standard,Budget,1,3,468.83,156.28,0.095
2026-08-31,Region B,Online,C01700,P025,Value,Budget,1,2,129.03,64.52,0.0639
2026-08-31,Region B,Store,C01708,P021,Standard,Budget,1,2,281.22,140.61,0.0975
2026-08-31,Region B,Online,C01708,P022,Standard,Budget,1,1,109.13,109.13,0.0547
2026-08-31,Region B,Online,C01708,P012,Standard,Budget,1,1,157.97,157.97,0.0852
2026-08-31,Region B,Online,C01728,P027,Value,Budget,1,1,48.25,48.25,0.0955
2026-08-31,Region B,Store,C01728,P020,Standard,Budget,1,1,130.7,130.7,0.0871
2026-08-31,Region B,Store,C01734,P028,Value,Premium,1,1,30.04,30.04,0.0667
2026-08-31,Region B,Online,C01740,P006,Premium,Premium,1,1,311.54,311.54,0.0992
2026-08-31,Region B,Online,C01741,P022,Standard,Regular,1,1,104.12,104.12,0.0981
2026-08-31,Region B,Online,C01741,P020,Standard,Regular,1,1,132.75,132.75,0.0728
2026-08-31,Region B,Online,C01742,P022,Standard,Regular,1,1,107.81,107.81,0.0661
2026-08-31,Region B,Online,C01742,P014,Standard,Regular,1,1,149.93,149.93,0.0761
2026-08-31,Region B,Store,C01742,P016,Standard,Regular,1,1,93.81,93.81,0.0867
2026-08-31,Region B,Online,C01753,P011,Standard,Premium,1,1,105.77,105.77,0.0966
2026-08-31,Region B,Online,C01755,P018,Standard,Regular,1,1,80.11,80.11,0.0725
2026-08-31,Region B,Store,C01759,P021,Standard,Premium,1,1,146.63,146.63,0.0589
2026-08-31,Region B,Store,C01770,P007,Premium,Regular,1,3,859.18,286.39,0.0743
2026-08-31,Region B,Store,C01781,P008,Premium,Regular,1,2,568.26,284.13,0.0941
2026-08-31,Region B,Online,C01803,P023,Value,Regular,1,1,74.08,74.08,0.0567
2026-08-31,Region B,Online,C01807,P021,Standard,Regular,1,1,146.73,146.73,0.0583
2026-08-31,Region B,Store,C01809,P017,Standard,Premium,1,1,128.03,128.03,0.0549
2026-08-31,Region B,Online,C01809,P021,Standard,Premium,1,2,290.79,145.4,0.0668
2026-08-31,Region B,Online,C01813,P019,Standard,Regular,1,1,147.78,147.78,0.092
2026-08-31,Region B,Online,C01813,P019,Standard,Regular,1,1,148.77,148.77,0.086
2026-08-31,Region B,Online,C01816,P018,Standard,Premium,1,1,80.67,80.67,0.0661
2026-08-31,Region B,Store,C01816,P026,Value,Premium,1,1,36.63,36.63,0.0779
2026-08-31,Region B,Store,C01816,P018,Standard,Premium,1,2,156.99,78.5,0.0913
2026-08-31,Region B,Store,C01821,P004,Premium,Regular,1,1,281.47,281.47,0.0572
2026-08-31,Region B,Online,C01832,P003,Premium,Regular,1,1,300.38,300.38,0.0785
2026-08-31,Region B,Store,C01834,P017,Standard,Premium,1,1,127.5,127.5,0.0587
2026-08-31,Region B,Store,C01836,P015,Standard,Regular,1,1,118.05,118.05,0.0506
2026-08-31,Region B,Store,C01836,P023,Value,Regular,1,2,141.8,70.9,0.0971
2026-08-31,Region B,Online,C01836,P009,Premium,Regular,1,1,188.16,188.16,0.0675
2026-08-31,Region B,Store,C01841,P018,Standard,Budget,1,1,80.77,80.77,0.065
2026-08-31,Region B,Store,C01865,P004,Premium,Regular,1,1,271.67,271.67,0.09
2026-08-31,Region B,Store,C01868,P015,Standard,Regular,1,1,115.27,115.27,0.0729
2026-08-31,Region B,Online,C01868,P009,Premium,Regular,1,1,186.8,186.8,0.0743
2026-08-31,Region B,Store,C01870,P009,Premium,Regular,1,2,363.68,181.84,0.0988
2026-08-31,Region B,Store,C01872,P009,Premium,Regular,1,1,181.73,181.73,0.0994
2026-08-31,Region B,Online,C01872,P025,Value,Regular,1,2,124.34,62.17,0.0979
2026-08-31,Region B,Store,C01874,P021,Standard,Budget,1,1,144.19,144.19,0.0746
2026-08-31,Region B,Online,C01880,P021,Standard,Regular,1,2,283.35,141.67,0.0907
2026-08-31,Region B,Online,C01880,P004,Premium,Regular,1,1,278.46,278.46,0.0673
2026-08-31,Region B,Store,C01880,P021,Standard,Regular,1,1,143.48,143.48,0.0792
2026-08-31,Region B,Online,C01881,P008,Premium,Regular,1,1,296.79,296.79,0.0537
2026-08-31,Region B,Store,C01882,P008,Premium,Budget,1,2,579.54,289.77,0.0761
2026-08-31,Region B,Store,C01882,P021,Standard,Budget,1,1,141.24,141.24,0.0935
2026-08-31,Region B,Store,C01882,P021,Standard,Budget,1,1,141.24,141.24,0.0935
2026-08-31,Region B,Online,C01889,P001,Premium,Regular,1,1,286.43,286.43,0.0807
2026-08-31,Region B,Store,C01889,P020,Standard,Regular,1,1,134.45,134.45,0.0609
2026-08-31,Region B,Online,C01894,P019,Standard,Regular,1,1,146.67,146.67,0.0989
2026-08-31,Region B,Store,C01894,P028,Value,Regular,1,1,29.55,29.55,0.0819
2026-08-31,Region B,Online,C01898,P027,Value,Regular,1,2,101.09,50.55,0.0524
2026-08-31,Region B,Online,C01898,P011,Standard,Regular,1,1,108.73,108.73,0.0713
2026-08-31,Region B,Online,C01900,P025,Value,Premium,1,1,64.17,64.17,0.0689
2026-08-31,Region B,Online,C01901,P016,Standard,Premium,1,1,94.88,94.88,0.0763
2026-08-31,Region B,Store,C01901,P021,Standard,Premium,1,1,140.64,140.64,0.0973
2026-08-31,Region B,Online,C01902,P028,Value,Regular,1,1,30.35,30.35,0.0572
2026-08-31,Region B,Store,C01906,P009,Premium,Premium,1,1,184.21,184.21,0.0871
2026-08-31,Region B,Store,C01906,P023,Value,Premium,1,1,74.5,74.5,0.0514
2026-08-31,Region B,Store,C01906,P011,Standard,Premium,1,1,110.57,110.57,0.0556
2026-08-31,Region B,Online,C01910,P003,Premium,Budget,1,1,297.67,297.67,0.0868
2026-08-31,Region B,Store,C01925,P030,Value,Regular,1,3,175.48,58.49,0.0882
2026-08-31,Region B,Store,C01925,P008,Premium,Regular,1,1,291.55,291.55,0.0704
2026-08-31,Region B,Online,C01936,P026,Value,Budget,1,1,37.52,37.52,0.0556
2026-08-31,Region B,Online,C01937,P023,Value,Regular,1,1,72.64,72.64,0.075
2026-08-31,Region B,Online,C01938,P016,Standard,Regular,1,1,95.49,95.49,0.0704
2026-08-31,Region B,Online,C01944,P015,Standard,Regular,1,1,112.03,112.03,0.099
2026-08-31,Region B,Online,C01946,P025,Value,Budget,1,1,64.22,64.22,0.0682
2026-08-31,Region B,Store,C01947,P016,Standard,Budget,1,1,95.46,95.46,0.0707
2026-08-31,Region B,Online,C01950,P003,Premium,Regular,1,1,300.57,300.57,0.0779
2026-08-31,Region B,Store,C01956,P017,Standard,Regular,1,2,249.04,124.52,0.0808
2026-08-31,Region B,Store,C01957,P016,Standard,Regular,1,1,96.11,96.11,0.0643
2026-08-31,Region B,Online,C01957,P014,Standard,Regular,1,1,151.9,151.9,0.064
2026-08-31,Region B,Online,C01980,P021,Standard,Premium,1,2,293.03,146.52,0.0596
2026-08-31,Region B,Store,C01982,P030,Value,Regular,1,1,58.9,58.9,0.0818
2026-08-31,Region B,Store,C01982,P012,Standard,Regular,1,1,158.92,158.92,0.0797
2026-08-31,Region B,Online,C01989,P003,Premium,Budget,1,1,302.16,302.16,0.073
2026-08-31,Region C,Online,C02001,P009,Premium,Budget,1,1,188.99,188.99,0.0634
2026-08-31,Region C,Online,C02026,P020,Standard,Regular,1,1,131.0,131.0,0.085
2026-08-31,Region C,Store,C02034,P029,Value,Regular,1,3,106.6,35.53,0.0577
2026-08-31,Region C,Store,C02044,P007,Premium,Premium,1,1,278.51,278.51,0.0998
2026-08-31,Region C,Store,C02044,P006,Premium,Premium,1,1,315.11,315.11,0.0889
2026-08-31,Region C,Online,C02047,P019,Standard,Premium,1,1,150.21,150.21,0.0771
2026-08-31,Region C,Online,C02047,P021,Standard,Premium,1,1,141.01,141.01,0.095
2026-08-31,Region C,Online,C02048,P030,Value,Premium,1,1,57.96,57.96,0.0965
2026-08-31,Region C,Online,C02059,P011,Standard,Regular,1,1,109.11,109.11,0.0681
2026-08-31,Region C,Store,C02079,P005,Premium,Regular,1,2,357.74,178.87,0.0875
2026-08-31,Region C,Store,C02081,P029,Value,Premium,1,1,35.48,35.48,0.0591
2026-08-31,Region C,Online,C02085,P001,Premium,Premium,1,1,288.57,288.57,0.0738
2026-08-31,Region C,Store,C02085,P013,Standard,Premium,1,1,133.07,133.07,0.0784
2026-08-31,Region C,Online,C02089,P019,Standard,Premium,1,1,154.39,154.39,0.0514
2026-08-31,Region C,Store,C02115,P001,Premium,Budget,1,1,284.31,284.31,0.0875
2026-08-31,Region C,Store,C02119,P027,Value,Premium,1,1,50.11,50.11,0.0605
2026-08-31,Region C,Online,C02123,P008,Premium,Regular,1,3,885.98,295.33,0.0584
2026-08-31,Region C,Online,C02127,P008,Premium,Regular,1,1,288.16,288.16,0.0812
2026-08-31,Region C,Store,C02130,P024,Value,Premium,1,1,69.01,69.01,0.0757
2026-08-31,Region C,Online,C02130,P026,Value,Premium,1,1,36.77,36.77,0.0746
2026-08-31,Region C,Online,C02133,P023,Value,Regular,1,3,214.58,71.53,0.0892
2026-08-31,Region C,Online,C02133,P018,Standard,Regular,1,1,81.54,81.54,0.056
2026-08-31,Region C,Online,C02137,P004,Premium,Premium,1,1,280.82,280.82,0.0594
2026-08-31,Region C,Store,C02138,P002,Premium,Budget,1,1,230.3,230.3,0.0955
2026-08-31,Region C,Online,C02138,P013,Standard,Budget,1,2,271.33,135.67,0.0604
2026-08-31,Region C,Store,C02140,P026,Value,Regular,1,1,36.51,36.51,0.0811
2026-08-31,Region C,Online,C02146,P026,Value,Budget,1,1,37.33,37.33,0.0603
2026-08-31,Region C,Online,C02153,P011,Standard,Regular,1,1,108.6,108.6,0.0725
2026-08-31,Region C,Online,C02153,P015,Standard,Regular,1,1,118.12,118.12,0.05
2026-08-31,Region C,Online,C02160,P030,Value,Premium,1,2,118.07,59.04,0.0797
2026-08-31,Region C,Online,C02164,P012,Standard,Budget,1,1,158.23,158.23,0.0837
2026-08-31,Region C,Store,C02166,P023,Value,Regular,1,1,71.3,71.3,0.0921
2026-08-31,Region C,Online,C02188,P004,Premium,Budget,1,2,540.73,270.37,0.0944
2026-08-31,Region C,Store,C02188,P020,Standard,Budget,1,1,133.37,133.37,0.0685
2026-08-31,Region C,Store,C02193,P015,Standard,Premium,1,2,233.58,116.79,0.0607
2026-08-31,Region C,Online,C02193,P022,Standard,Premium,1,1,109.37,109.37,0.0527
2026-08-31,Region C,Online,C02203,P013,Standard,Regular,1,1,131.68,131.68,0.088
2026-08-31,Region C,Store,C02213,P021,Standard,Budget,1,1,147.27,147.27,0.0548
2026-08-31,Region C,Store,C02213,P018,Standard,Budget,1,1,78.19,78.19,0.0948
2026-08-31,Region C,Online,C02213,P016,Standard,Budget,1,2,192.39,96.19,0.0635
2026-08-31,Region C,Store,C02228,P011,Standard,Premium,1,2,212.19,106.09,0.0938
2026-08-31,Region C,Store,C02232,P019,Standard,Budget,1,1,148.23,148.23,0.0893
2026-08-31,Region C,Store,C02245,P028,Value,Premium,1,1,30.27,30.27,0.0597
2026-08-31,Region C,Online,C02255,P019,Standard,Premium,1,1,154.3,154.3,0.052
2026-08-31,Region C,Online,C02256,P015,Standard,Premium,1,1,112.64,112.64,0.0941
2026-08-31,Region C,Online,C02256,P013,Standard,Premium,1,1,136.27,136.27,0.0562
2026-08-31,Region C,Online,C02256,P028,Value,Premium,1,1,29.0,29.0,0.099
2026-08-31,Region C,Store,C02256,P022,Standard,Premium,1,1,109.49,109.49,0.0516
2026-08-31,Region C,Store,C02259,P019,Standard,Budget,1,1,150.56,150.56,0.075
2026-08-31,Region C,Online,C02259,P015,Standard,Budget,1,1,114.14,114.14,0.082
2026-08-31,Region C,Online,C02259,P021,Standard,Budget,1,2,291.63,145.81,0.0642
2026-08-31,Region C,Store,C02283,P028,Value,Premium,1,1,29.66,29.66,0.0785
2026-08-31,Region C,Online,C02304,P021,Standard,Regular,1,1,142.47,142.47,0.0856
2026-08-31,Region C,Online,C02314,P015,Standard,Regular,1,2,235.82,117.91,0.0517
2026-08-31,Region C,Online,C02314,P016,Standard,Regular,1,1,92.89,92.89,0.0957
2026-08-31,Region C,Store,C02323,P021,Standard,Budget,1,1,141.07,141.07,0.0946
2026-08-31,Region C,Online,C02323,P013,Standard,Budget,1,1,137.1,137.1,0.0505
2026-08-31,Region C,Store,C02325,P014,Standard,Regular,1,2,296.01,148.01,0.088
2026-08-31,Region C,Online,C02334,P015,Standard,Premium,1,2,227.29,113.65,0.086
2026-08-31,Region C,Store,C02334,P020,Standard,Premium,1,1,128.9,128.9,0.0997
2026-08-31,Region C,Online,C02354,P020,Standard,Regular,1,1,135.77,135.77,0.0517
2026-08-31,Region C,Online,C02360,P008,Premium,Regular,1,1,290.31,290.31,0.0744
2026-08-31,Region C,Online,C02362,P015,Standard,Regular,1,2,230.34,115.17,0.0737
2026-08-31,Region C,Online,C02362,P001,Premium,Regular,1,1,286.62,286.62,0.0801
2026-08-31,Region C,Store,C02362,P017,Standard,Regular,1,1,126.1,126.1,0.0691
2026-08-31,Region C,Online,C02396,P023,Value,Budget,1,1,71.58,71.58,0.0885
2026-08-31,Region C,Store,C02397,P017,Standard,Regular,1,1,125.75,125.75,0.0717
2026-08-31,Region C,Store,C02405,P012,Standard,Budget,1,1,162.0,162.0,0.0619
2026-08-31,Region C,Online,C02411,P030,Value,Budget,1,1,59.34,59.34,0.0749
2026-08-31,Region C,Online,C02425,P027,Value,Regular,1,1,48.71,48.71,0.0869
2026-08-31,Region C,Store,C02430,P025,Value,Budget,1,1,64.76,64.76,0.0603
2026-08-31,Region C,Online,C02435,P017,Standard,Premium,1,2,252.92,126.46,0.0664
2026-08-31,Region C,Store,C02435,P022,Standard,Premium,1,1,104.55,104.55,0.0944
2026-08-31,Region C,Online,C02435,P019,Standard,Premium,1,2,296.78,148.39,0.0883
2026-08-31,Region C,Online,C02446,P003,Premium,Premium,1,1,307.76,307.76,0.0558
2026-08-31,Region C,Online,C02451,P016,Standard,Premium,1,1,95.54,95.54,0.0699
2026-08-31,Region C,Store,C02458,P029,Value,Regular,1,2,70.01,35.0,0.0717
2026-08-31,Region C,Online,C02458,P018,Standard,Regular,1,1,79.74,79.74,0.0768
2026-08-31,Region C,Store,C02460,P017,Standard,Regular,1,1,127.3,127.3,0.0602
2026-08-31,Region C,Online,C02460,P019,Standard,Regular,1,2,302.63,151.32,0.0703
2026-08-31,Region C,Store,C02460,P010,Premium,Regular,1,1,241.44,241.44,0.059
2026-08-31,Region C,Store,C02461,P030,Value,Regular,1,1,58.39,58.39,0.0898
2026-08-31,Region C,Online,C02462,P012,Standard,Budget,1,1,159.58,159.58,0.0759
2026-08-31,Region C,Store,C02463,P001,Premium,Regular,1,1,292.82,292.82,0.0602
2026-08-31,Region C,Online,C02464,P018,Standard,Budget,1,1,79.84,79.84,0.0757
2026-08-31,Region C,Store,C02481,P003,Premium,Premium,1,1,302.53,302.53,0.0719
2026-08-31,Region C,Store,C02485,P017,Standard,Regular,1,1,124.3,124.3,0.0824
2026-08-31,Region C,Online,C02485,P014,Standard,Regular,1,1,147.67,147.67,0.09
2026-08-31,Region C,Online,C02487,P019,Standard,Premium,1,1,152.41,152.41,0.0636
2026-08-31,Region C,Online,C02487,P030,Value,Premium,1,1,59.15,59.15,0.078
2026-08-31,Region C,Online,C02493,P023,Value,Regular,1,2,147.7,73.85,0.0596
2026-08-31,Region C,Store,C02495,P022,Standard,Budget,1,1,104.21,104.21,0.0974
2026-08-31,Region C,Online,C02498,P013,Standard,Regular,1,1,132.01,132.01,0.0857
2026-08-31,Region C,Online,C02498,P015,Standard,Regular,1,1,114.21,114.21,0.0815
2026-08-31,Region C,Store,C02510,P018,Standard,Regular,1,1,80.31,80.31,0.0703
2026-08-31,Region C,Online,C02513,P024,Value,Regular,1,1,70.65,70.65,0.0537
2026-08-31,Region C,Online,C02513,P021,Standard,Regular,1,1,142.72,142.72,0.084
2026-08-31,Region C,Store,C02515,P017,Standard,Regular,1,2,244.71,122.35,0.0968
2026-08-31,Region C,Online,C02515,P026,Value,Regular,1,1,36.42,36.42,0.0833
2026-08-31,Region C,Online,C02517,P022,Standard,Premium,1,1,105.46,105.46,0.0866
2026-08-31,Region C,Store,C02517,P004,Premium,Premium,1,1,272.38,272.38,0.0877
2026-08-31,Region C,Store,C02528,P001,Premium,Regular,1,1,288.55,288.55,0.0739
2026-08-31,Region C,Store,C02535,P022,Standard,Regular,1,1,104.78,104.78,0.0924
2026-08-31,Region C,Online,C02555,P018,Standard,Premium,1,3,235.98,78.66,0.0894
2026-08-31,Region C,Online,C02565,P019,Standard,Premium,1,1,147.73,147.73,0.0923
2026-08-31,Region C,Online,C02570,P028,Value,Budget,1,2,58.25,29.12,0.0953
2026-08-31,Region C,Store,C02570,P014,Standard,Budget,1,2,305.82,152.91,0.0577
2026-08-31,Region C,Store,C02580,P012,Standard,Premium,1,1,157.65,157.65,0.087
2026-08-31,Region C,Online,C02589,P018,Standard,Budget,1,1,80.99,80.99,0.0624
2026-08-31,Region C,Online,C02589,P001,Premium,Budget,1,1,285.09,285.09,0.085
2026-08-31,Region C,Store,C02589,P016,Standard,Budget,1,2,188.66,94.33,0.0817
2026-08-31,Region C,Online,C02594,P023,Value,Regular,1,1,72.68,72.68,0.0745
2026-08-31,Region C,Store,C02599,P026,Value,Budget,1,1,35.83,35.83,0.0982
2026-08-31,Region C,Store,C02600,P011,Standard,Budget,1,1,108.15,108.15,0.0763
2026-08-31,Region C,Store,C02600,P017,Standard,Budget,1,1,123.15,123.15,0.0908
2026-08-31,Region C,Store,C02602,P005,Premium,Regular,1,1,182.84,182.84,0.0672
2026-08-31,Region C,Online,C02625,P024,Value,Regular,1,2,137.81,68.9,0.0771
2026-08-31,Region C,Online,C02632,P019,Standard,Premium,1,1,152.66,152.66,0.062
2026-08-31,Region C,Online,C02634,P009,Premium,Premium,1,1,190.55,190.55,0.0557
2026-08-31,Region C,Online,C02637,P002,Premium,Regular,1,2,468.15,234.07,0.0807
2026-08-31,Region C,Store,C02637,P004,Premium,Regular,1,1,269.86,269.86,0.0961
2026-08-31,Region C,Online,C02637,P019,Standard,Regular,1,3,450.94,150.31,0.0765
2026-08-31,Region C,Online,C02641,P021,Standard,Budget,1,1,143.41,143.41,0.0796
2026-08-31,Region C,Store,C02650,P012,Standard,Regular,1,1,157.8,157.8,0.0862
2026-08-31,Region C,Store,C02654,P017,Standard,Regular,1,1,125.67,125.67,0.0722
2026-08-31,Region C,Store,C02663,P027,Value,Budget,1,1,49.46,49.46,0.0728
2026-08-31,Region C,Online,C02681,P020,Standard,Budget,1,1,133.09,133.09,0.0704
2026-08-31,Region C,Store,C02692,P024,Value,Regular,1,1,69.21,69.21,0.0729
2026-08-31,Region C,Online,C02695,P016,Standard,Regular,1,1,93.12,93.12,0.0935
2026-08-31,Region C,Store,C02696,P026,Value,Premium,1,2,72.13,36.07,0.0922
2026-08-31,Region C,Online,C02696,P011,Standard,Premium,1,1,109.4,109.4,0.0656
2026-08-31,Region C,Online,C02697,P008,Premium,Premium,1,1,292.88,292.88,0.0662
